"","Year","Island","Site","Viable","Occupied","Egg","Hatch","LastCheck","sst.sep","sst.oct","sst.nov","sst.dec","sst.jan","sst.feb","sst.mar","sst.april","sst.may","sst.june","sst.july","sst.aug","sst.spring","sst.summer","sst.lag1","sst.lag2","mei.sep","mei.oct","mei.nov","mei.dec","mei.jan","mei.feb","mei.mar","mei.april","mei.may","mei.june","mei.july","mei.aug","mei.avg","st.onset","st.length","cu.sep","cu.oct","cu.nov","cu.dec","cu.jan","cu.feb","cu.mar","cu.april","cu.may","cu.june","cu.july","cu.aug","cu.spring","cu.summer","cua.sep","cua.oct","cua.nov","cua.dec","cua.jan","cua.feb","cua.mar","cua.april","cua.may","cua.june","cua.july","cua.aug","cua.spring","cua.summer","pdo.sep","pdo.oct","pdo.nov","pdo.dec","pdo.jan","pdo.feb","pdo.mar","pdo.april","pdo.may","pdo.june","pdo.july","pdo.aug","pdo.index"
"41",2012,"PI","s746",5,2,2,1,1,11.5735588,9.53592777,7.22913694,8.12829494,7.93875504,7.65250015,7.37498569,6.90509605,9.24993229,10.7849998,11.835,12.2349997,7.84333801,11.61833317,9.446207837,7.90651671,-1.36,-1.2,-1.23,-1.07,-0.68,-0.59,-0.42,-0.34,-0.28,0.31,-0.04,-0.31,-0.600833333,125,174,-5,-9,-48,-4,-77,-50,-57,-15,11,2,39,11,-4,52,-9,30,39,96,13,-3,-36,-15,-6,-23,6,-11,-21,-28,-1.845,-1.638,-2.567,-2.056,-1.593,-1.12,-1.188,-0.597,-1.634,-1.28,-1.788,-1.673,-1.7048
"42",2012,"PI","s747",10,8,7,5,5,11.5735588,9.53592777,7.22913694,8.12829494,7.93875504,7.65250015,7.37498569,6.90509605,9.24993229,10.7849998,11.835,12.2349997,7.84333801,11.61833317,9.446207837,7.90651671,-1.36,-1.2,-1.23,-1.07,-0.68,-0.59,-0.42,-0.34,-0.28,0.31,-0.04,-0.31,-0.600833333,125,174,-5,-9,-48,-4,-77,-50,-57,-15,11,2,39,11,-4,52,-9,30,39,96,13,-3,-36,-15,-6,-23,6,-11,-21,-28,-1.845,-1.638,-2.567,-2.056,-1.593,-1.12,-1.188,-0.597,-1.634,-1.28,-1.788,-1.673,-1.7048
"43",2012,"PI","s748",12,7,7,4,3,11.5735588,9.53592777,7.22913694,8.12829494,7.93875504,7.65250015,7.37498569,6.90509605,9.24993229,10.7849998,11.835,12.2349997,7.84333801,11.61833317,9.446207837,7.90651671,-1.36,-1.2,-1.23,-1.07,-0.68,-0.59,-0.42,-0.34,-0.28,0.31,-0.04,-0.31,-0.600833333,125,174,-5,-9,-48,-4,-77,-50,-57,-15,11,2,39,11,-4,52,-9,30,39,96,13,-3,-36,-15,-6,-23,6,-11,-21,-28,-1.845,-1.638,-2.567,-2.056,-1.593,-1.12,-1.188,-0.597,-1.634,-1.28,-1.788,-1.673,-1.7048
"44",2012,"PI","s749",11,8,7,6,5,11.5735588,9.53592777,7.22913694,8.12829494,7.93875504,7.65250015,7.37498569,6.90509605,9.24993229,10.7849998,11.835,12.2349997,7.84333801,11.61833317,9.446207837,7.90651671,-1.36,-1.2,-1.23,-1.07,-0.68,-0.59,-0.42,-0.34,-0.28,0.31,-0.04,-0.31,-0.600833333,125,174,-5,-9,-48,-4,-77,-50,-57,-15,11,2,39,11,-4,52,-9,30,39,96,13,-3,-36,-15,-6,-23,6,-11,-21,-28,-1.845,-1.638,-2.567,-2.056,-1.593,-1.12,-1.188,-0.597,-1.634,-1.28,-1.788,-1.673,-1.7048
"45",2012,"PI","s750",12,9,9,9,9,11.5735588,9.53592777,7.22913694,8.12829494,7.93875504,7.65250015,7.37498569,6.90509605,9.24993229,10.7849998,11.835,12.2349997,7.84333801,11.61833317,9.446207837,7.90651671,-1.36,-1.2,-1.23,-1.07,-0.68,-0.59,-0.42,-0.34,-0.28,0.31,-0.04,-0.31,-0.600833333,125,174,-5,-9,-48,-4,-77,-50,-57,-15,11,2,39,11,-4,52,-9,30,39,96,13,-3,-36,-15,-6,-23,6,-11,-21,-28,-1.845,-1.638,-2.567,-2.056,-1.593,-1.12,-1.188,-0.597,-1.634,-1.28,-1.788,-1.673,-1.7048
"46",2013,"DI","Boathouse",11,11,8,7,7,13.8105917,11.1560469,11.068944,9.47881413,7.04674244,7.040627,7.94719839,10.0561705,13.9900322,13.2289515,15.5654469,14.8444862,10.66446703,14.54629487,12.01186087,7.855394523,-0.21,-0.07,-0.06,-0.05,-0.07,-0.14,-0.36,-0.7,-1.17,-0.85,-0.51,-0.38,-0.380833333,91,178,18,-14,-88,-53,-6,-14,-6,17,2,5,84,2,19,91,14,25,-1,47,84,33,15,17,-16,-21,50,-20,1,9,-2.127,-0.841,-0.491,-1.337,-1.179,-1.365,-1.321,-0.618,-0.463,-1.303,-1.193,-1.083,-1.1386
"47",2013,"DI","Catwalk.Salmon",10,8,7,7,7,13.8105917,11.1560469,11.068944,9.47881413,7.04674244,7.040627,7.94719839,10.0561705,13.9900322,13.2289515,15.5654469,14.8444862,10.66446703,14.54629487,12.01186087,7.855394523,-0.21,-0.07,-0.06,-0.05,-0.07,-0.14,-0.36,-0.7,-1.17,-0.85,-0.51,-0.38,-0.380833333,91,178,18,-14,-88,-53,-6,-14,-6,17,2,5,84,2,19,91,14,25,-1,47,84,33,15,17,-16,-21,50,-20,1,9,-2.127,-0.841,-0.491,-1.337,-1.179,-1.365,-1.321,-0.618,-0.463,-1.303,-1.193,-1.083,-1.1386
"48",2013,"DI","Catwalk.Willow",10,5,5,5,5,13.8105917,11.1560469,11.068944,9.47881413,7.04674244,7.040627,7.94719839,10.0561705,13.9900322,13.2289515,15.5654469,14.8444862,10.66446703,14.54629487,12.01186087,7.855394523,-0.21,-0.07,-0.06,-0.05,-0.07,-0.14,-0.36,-0.7,-1.17,-0.85,-0.51,-0.38,-0.380833333,91,178,18,-14,-88,-53,-6,-14,-6,17,2,5,84,2,19,91,14,25,-1,47,84,33,15,17,-16,-21,50,-20,1,9,-2.127,-0.841,-0.491,-1.337,-1.179,-1.365,-1.321,-0.618,-0.463,-1.303,-1.193,-1.083,-1.1386
"49",2013,"DI","Salmon.Sequel",7,5,5,5,5,13.8105917,11.1560469,11.068944,9.47881413,7.04674244,7.040627,7.94719839,10.0561705,13.9900322,13.2289515,15.5654469,14.8444862,10.66446703,14.54629487,12.01186087,7.855394523,-0.21,-0.07,-0.06,-0.05,-0.07,-0.14,-0.36,-0.7,-1.17,-0.85,-0.51,-0.38,-0.380833333,91,178,18,-14,-88,-53,-6,-14,-6,17,2,5,84,2,19,91,14,25,-1,47,84,33,15,17,-16,-21,50,-20,1,9,-2.127,-0.841,-0.491,-1.337,-1.179,-1.365,-1.321,-0.618,-0.463,-1.303,-1.193,-1.083,-1.1386
"50",2013,"DI","SW.Point",15,11,10,10,10,13.8105917,11.1560469,11.068944,9.47881413,7.04674244,7.040627,7.94719839,10.0561705,13.9900322,13.2289515,15.5654469,14.8444862,10.66446703,14.54629487,12.01186087,7.855394523,-0.21,-0.07,-0.06,-0.05,-0.07,-0.14,-0.36,-0.7,-1.17,-0.85,-0.51,-0.38,-0.380833333,91,178,18,-14,-88,-53,-6,-14,-6,17,2,5,84,2,19,91,14,25,-1,47,84,33,15,17,-16,-21,50,-20,1,9,-2.127,-0.841,-0.491,-1.337,-1.179,-1.365,-1.321,-0.618,-0.463,-1.303,-1.193,-1.083,-1.1386
"51",2013,"DI","Willow.Gully",13,7,7,7,7,13.8105917,11.1560469,11.068944,9.47881413,7.04674244,7.040627,7.94719839,10.0561705,13.9900322,13.2289515,15.5654469,14.8444862,10.66446703,14.54629487,12.01186087,7.855394523,-0.21,-0.07,-0.06,-0.05,-0.07,-0.14,-0.36,-0.7,-1.17,-0.85,-0.51,-0.38,-0.380833333,91,178,18,-14,-88,-53,-6,-14,-6,17,2,5,84,2,19,91,14,25,-1,47,84,33,15,17,-16,-21,50,-20,1,9,-2.127,-0.841,-0.491,-1.337,-1.179,-1.365,-1.321,-0.618,-0.463,-1.303,-1.193,-1.083,-1.1386
"52",2013,"PI","s741",9,4,4,3,3,11.9651709,10.0866661,9.40500641,8.41987133,8.20499992,7.02499962,7.8949852,8.70499992,9.21500015,11.1999998,12.4867525,12.0050001,8.60499509,11.8972508,10.48561447,7.88329029,-0.21,-0.07,-0.06,-0.05,-0.07,-0.14,-0.36,-0.7,-1.17,-0.85,-0.51,-0.38,-0.380833333,91,178,18,-14,-88,-53,-6,-14,-6,17,2,5,84,2,19,91,14,25,-1,47,84,33,15,17,-16,-21,50,-20,1,9,-2.127,-0.841,-0.491,-1.337,-1.179,-1.365,-1.321,-0.618,-0.463,-1.303,-1.193,-1.083,-1.1386
"53",2013,"PI","s742",10,6,6,6,6,11.9651709,10.0866661,9.40500641,8.41987133,8.20499992,7.02499962,7.8949852,8.70499992,9.21500015,11.1999998,12.4867525,12.0050001,8.60499509,11.8972508,10.48561447,7.88329029,-0.21,-0.07,-0.06,-0.05,-0.07,-0.14,-0.36,-0.7,-1.17,-0.85,-0.51,-0.38,-0.380833333,91,178,18,-14,-88,-53,-6,-14,-6,17,2,5,84,2,19,91,14,25,-1,47,84,33,15,17,-16,-21,50,-20,1,9,-2.127,-0.841,-0.491,-1.337,-1.179,-1.365,-1.321,-0.618,-0.463,-1.303,-1.193,-1.083,-1.1386
"54",2013,"PI","s743",9,5,5,5,4,11.9651709,10.0866661,9.40500641,8.41987133,8.20499992,7.02499962,7.8949852,8.70499992,9.21500015,11.1999998,12.4867525,12.0050001,8.60499509,11.8972508,10.48561447,7.88329029,-0.21,-0.07,-0.06,-0.05,-0.07,-0.14,-0.36,-0.7,-1.17,-0.85,-0.51,-0.38,-0.380833333,91,178,18,-14,-88,-53,-6,-14,-6,17,2,5,84,2,19,91,14,25,-1,47,84,33,15,17,-16,-21,50,-20,1,9,-2.127,-0.841,-0.491,-1.337,-1.179,-1.365,-1.321,-0.618,-0.463,-1.303,-1.193,-1.083,-1.1386
"55",2013,"PI","s744",11,9,7,6,5,11.9651709,10.0866661,9.40500641,8.41987133,8.20499992,7.02499962,7.8949852,8.70499992,9.21500015,11.1999998,12.4867525,12.0050001,8.60499509,11.8972508,10.48561447,7.88329029,-0.21,-0.07,-0.06,-0.05,-0.07,-0.14,-0.36,-0.7,-1.17,-0.85,-0.51,-0.38,-0.380833333,91,178,18,-14,-88,-53,-6,-14,-6,17,2,5,84,2,19,91,14,25,-1,47,84,33,15,17,-16,-21,50,-20,1,9,-2.127,-0.841,-0.491,-1.337,-1.179,-1.365,-1.321,-0.618,-0.463,-1.303,-1.193,-1.083,-1.1386
"56",2013,"PI","s746",10,6,6,6,6,11.9651709,10.0866661,9.40500641,8.41987133,8.20499992,7.02499962,7.8949852,8.70499992,9.21500015,11.1999998,12.4867525,12.0050001,8.60499509,11.8972508,10.48561447,7.88329029,-0.21,-0.07,-0.06,-0.05,-0.07,-0.14,-0.36,-0.7,-1.17,-0.85,-0.51,-0.38,-0.380833333,91,178,18,-14,-88,-53,-6,-14,-6,17,2,5,84,2,19,91,14,25,-1,47,84,33,15,17,-16,-21,50,-20,1,9,-2.127,-0.841,-0.491,-1.337,-1.179,-1.365,-1.321,-0.618,-0.463,-1.303,-1.193,-1.083,-1.1386
"57",2013,"PI","s747",11,7,7,7,6,11.9651709,10.0866661,9.40500641,8.41987133,8.20499992,7.02499962,7.8949852,8.70499992,9.21500015,11.1999998,12.4867525,12.0050001,8.60499509,11.8972508,10.48561447,7.88329029,-0.21,-0.07,-0.06,-0.05,-0.07,-0.14,-0.36,-0.7,-1.17,-0.85,-0.51,-0.38,-0.380833333,91,178,18,-14,-88,-53,-6,-14,-6,17,2,5,84,2,19,91,14,25,-1,47,84,33,15,17,-16,-21,50,-20,1,9,-2.127,-0.841,-0.491,-1.337,-1.179,-1.365,-1.321,-0.618,-0.463,-1.303,-1.193,-1.083,-1.1386
"58",2013,"PI","s748",10,5,4,4,4,11.9651709,10.0866661,9.40500641,8.41987133,8.20499992,7.02499962,7.8949852,8.70499992,9.21500015,11.1999998,12.4867525,12.0050001,8.60499509,11.8972508,10.48561447,7.88329029,-0.21,-0.07,-0.06,-0.05,-0.07,-0.14,-0.36,-0.7,-1.17,-0.85,-0.51,-0.38,-0.380833333,91,178,18,-14,-88,-53,-6,-14,-6,17,2,5,84,2,19,91,14,25,-1,47,84,33,15,17,-16,-21,50,-20,1,9,-2.127,-0.841,-0.491,-1.337,-1.179,-1.365,-1.321,-0.618,-0.463,-1.303,-1.193,-1.083,-1.1386
"59",2013,"PI","s749",13,12,9,8,8,11.9651709,10.0866661,9.40500641,8.41987133,8.20499992,7.02499962,7.8949852,8.70499992,9.21500015,11.1999998,12.4867525,12.0050001,8.60499509,11.8972508,10.48561447,7.88329029,-0.21,-0.07,-0.06,-0.05,-0.07,-0.14,-0.36,-0.7,-1.17,-0.85,-0.51,-0.38,-0.380833333,91,178,18,-14,-88,-53,-6,-14,-6,17,2,5,84,2,19,91,14,25,-1,47,84,33,15,17,-16,-21,50,-20,1,9,-2.127,-0.841,-0.491,-1.337,-1.179,-1.365,-1.321,-0.618,-0.463,-1.303,-1.193,-1.083,-1.1386
"60",2013,"PI","s750",12,8,8,8,4,11.9651709,10.0866661,9.40500641,8.41987133,8.20499992,7.02499962,7.8949852,8.70499992,9.21500015,11.1999998,12.4867525,12.0050001,8.60499509,11.8972508,10.48561447,7.88329029,-0.21,-0.07,-0.06,-0.05,-0.07,-0.14,-0.36,-0.7,-1.17,-0.85,-0.51,-0.38,-0.380833333,91,178,18,-14,-88,-53,-6,-14,-6,17,2,5,84,2,19,91,14,25,-1,47,84,33,15,17,-16,-21,50,-20,1,9,-2.127,-0.841,-0.491,-1.337,-1.179,-1.365,-1.321,-0.618,-0.463,-1.303,-1.193,-1.083,-1.1386
"61",2014,"DI","Boathouse",20,13,12,12,12,16.0150032,14.2444592,9.90659809,8.36629391,6.64356613,7.53441811,10.2060785,11.3270512,14.039279,13.6710472,15.4272356,14.0710945,11.85746957,14.38979243,13.38868683,7.514759383,-0.17,-0.18,-0.35,-0.5,-0.43,-0.08,-0.16,-0.18,0,0.33,0.16,-0.14,-0.141666667,126,142,-3,2,-10,-2,-17,-72,-34,-14,2,24,34,35,-12,93,-7,40,78,98,73,-24,-13,-14,-15,-2,1,13,-29,12,-0.591,-1.148,-0.856,-0.934,-0.53,-0.323,0.459,0.67,1.054,-0.243,0.311,0.217,-0.4368
"62",2014,"DI","Catwalk.Salmon",10,5,5,5,5,16.0150032,14.2444592,9.90659809,8.36629391,6.64356613,7.53441811,10.2060785,11.3270512,14.039279,13.6710472,15.4272356,14.0710945,11.85746957,14.38979243,13.38868683,7.514759383,-0.17,-0.18,-0.35,-0.5,-0.43,-0.08,-0.16,-0.18,0,0.33,0.16,-0.14,-0.141666667,126,142,-3,2,-10,-2,-17,-72,-34,-14,2,24,34,35,-12,93,-7,40,78,98,73,-24,-13,-14,-15,-2,1,13,-29,12,-0.591,-1.148,-0.856,-0.934,-0.53,-0.323,0.459,0.67,1.054,-0.243,0.311,0.217,-0.4368
"63",2014,"DI","Catwalk.Willow",12,6,5,5,5,16.0150032,14.2444592,9.90659809,8.36629391,6.64356613,7.53441811,10.2060785,11.3270512,14.039279,13.6710472,15.4272356,14.0710945,11.85746957,14.38979243,13.38868683,7.514759383,-0.17,-0.18,-0.35,-0.5,-0.43,-0.08,-0.16,-0.18,0,0.33,0.16,-0.14,-0.141666667,126,142,-3,2,-10,-2,-17,-72,-34,-14,2,24,34,35,-12,93,-7,40,78,98,73,-24,-13,-14,-15,-2,1,13,-29,12,-0.591,-1.148,-0.856,-0.934,-0.53,-0.323,0.459,0.67,1.054,-0.243,0.311,0.217,-0.4368
"64",2014,"DI","Salmon.Sequel",10,6,4,4,4,16.0150032,14.2444592,9.90659809,8.36629391,6.64356613,7.53441811,10.2060785,11.3270512,14.039279,13.6710472,15.4272356,14.0710945,11.85746957,14.38979243,13.38868683,7.514759383,-0.17,-0.18,-0.35,-0.5,-0.43,-0.08,-0.16,-0.18,0,0.33,0.16,-0.14,-0.141666667,126,142,-3,2,-10,-2,-17,-72,-34,-14,2,24,34,35,-12,93,-7,40,78,98,73,-24,-13,-14,-15,-2,1,13,-29,12,-0.591,-1.148,-0.856,-0.934,-0.53,-0.323,0.459,0.67,1.054,-0.243,0.311,0.217,-0.4368
"65",2014,"DI","SW.Point",18,10,5,4,4,16.0150032,14.2444592,9.90659809,8.36629391,6.64356613,7.53441811,10.2060785,11.3270512,14.039279,13.6710472,15.4272356,14.0710945,11.85746957,14.38979243,13.38868683,7.514759383,-0.17,-0.18,-0.35,-0.5,-0.43,-0.08,-0.16,-0.18,0,0.33,0.16,-0.14,-0.141666667,126,142,-3,2,-10,-2,-17,-72,-34,-14,2,24,34,35,-12,93,-7,40,78,98,73,-24,-13,-14,-15,-2,1,13,-29,12,-0.591,-1.148,-0.856,-0.934,-0.53,-0.323,0.459,0.67,1.054,-0.243,0.311,0.217,-0.4368
"66",2014,"DI","Willow.Gully",12,9,7,7,7,16.0150032,14.2444592,9.90659809,8.36629391,6.64356613,7.53441811,10.2060785,11.3270512,14.039279,13.6710472,15.4272356,14.0710945,11.85746957,14.38979243,13.38868683,7.514759383,-0.17,-0.18,-0.35,-0.5,-0.43,-0.08,-0.16,-0.18,0,0.33,0.16,-0.14,-0.141666667,126,142,-3,2,-10,-2,-17,-72,-34,-14,2,24,34,35,-12,93,-7,40,78,98,73,-24,-13,-14,-15,-2,1,13,-29,12,-0.591,-1.148,-0.856,-0.934,-0.53,-0.323,0.459,0.67,1.054,-0.243,0.311,0.217,-0.4368
"67",2014,"PI","s741",13,5,5,4,4,11.2199993,11.0320721,9.0699482,8.19997406,7.62676859,7.63156414,8.38126373,10.2174997,11.185194,11.1549997,12.2237711,13.655283,9.92798581,12.3446846,10.4406732,7.819435597,-0.17,-0.18,-0.35,-0.5,-0.43,-0.08,-0.16,-0.18,0,0.33,0.16,-0.14,-0.141666667,126,142,-3,2,-10,-2,-17,-72,-34,-14,2,24,34,35,-12,93,-7,40,78,98,73,-24,-13,-14,-15,-2,1,13,-29,12,-0.591,-1.148,-0.856,-0.934,-0.53,-0.323,0.459,0.67,1.054,-0.243,0.311,0.217,-0.4368
"68",2014,"PI","s742",10,7,6,5,4,11.2199993,11.0320721,9.0699482,8.19997406,7.62676859,7.63156414,8.38126373,10.2174997,11.185194,11.1549997,12.2237711,13.655283,9.92798581,12.3446846,10.4406732,7.819435597,-0.17,-0.18,-0.35,-0.5,-0.43,-0.08,-0.16,-0.18,0,0.33,0.16,-0.14,-0.141666667,126,142,-3,2,-10,-2,-17,-72,-34,-14,2,24,34,35,-12,93,-7,40,78,98,73,-24,-13,-14,-15,-2,1,13,-29,12,-0.591,-1.148,-0.856,-0.934,-0.53,-0.323,0.459,0.67,1.054,-0.243,0.311,0.217,-0.4368
"69",2014,"PI","s743",10,8,8,7,6,11.2199993,11.0320721,9.0699482,8.19997406,7.62676859,7.63156414,8.38126373,10.2174997,11.185194,11.1549997,12.2237711,13.655283,9.92798581,12.3446846,10.4406732,7.819435597,-0.17,-0.18,-0.35,-0.5,-0.43,-0.08,-0.16,-0.18,0,0.33,0.16,-0.14,-0.141666667,126,142,-3,2,-10,-2,-17,-72,-34,-14,2,24,34,35,-12,93,-7,40,78,98,73,-24,-13,-14,-15,-2,1,13,-29,12,-0.591,-1.148,-0.856,-0.934,-0.53,-0.323,0.459,0.67,1.054,-0.243,0.311,0.217,-0.4368
"70",2014,"PI","s744",10,6,6,6,6,11.2199993,11.0320721,9.0699482,8.19997406,7.62676859,7.63156414,8.38126373,10.2174997,11.185194,11.1549997,12.2237711,13.655283,9.92798581,12.3446846,10.4406732,7.819435597,-0.17,-0.18,-0.35,-0.5,-0.43,-0.08,-0.16,-0.18,0,0.33,0.16,-0.14,-0.141666667,126,142,-3,2,-10,-2,-17,-72,-34,-14,2,24,34,35,-12,93,-7,40,78,98,73,-24,-13,-14,-15,-2,1,13,-29,12,-0.591,-1.148,-0.856,-0.934,-0.53,-0.323,0.459,0.67,1.054,-0.243,0.311,0.217,-0.4368
"71",2014,"PI","s746",11,5,5,5,5,11.2199993,11.0320721,9.0699482,8.19997406,7.62676859,7.63156414,8.38126373,10.2174997,11.185194,11.1549997,12.2237711,13.655283,9.92798581,12.3446846,10.4406732,7.819435597,-0.17,-0.18,-0.35,-0.5,-0.43,-0.08,-0.16,-0.18,0,0.33,0.16,-0.14,-0.141666667,126,142,-3,2,-10,-2,-17,-72,-34,-14,2,24,34,35,-12,93,-7,40,78,98,73,-24,-13,-14,-15,-2,1,13,-29,12,-0.591,-1.148,-0.856,-0.934,-0.53,-0.323,0.459,0.67,1.054,-0.243,0.311,0.217,-0.4368
"72",2014,"PI","s747",12,11,11,10,10,11.2199993,11.0320721,9.0699482,8.19997406,7.62676859,7.63156414,8.38126373,10.2174997,11.185194,11.1549997,12.2237711,13.655283,9.92798581,12.3446846,10.4406732,7.819435597,-0.17,-0.18,-0.35,-0.5,-0.43,-0.08,-0.16,-0.18,0,0.33,0.16,-0.14,-0.141666667,126,142,-3,2,-10,-2,-17,-72,-34,-14,2,24,34,35,-12,93,-7,40,78,98,73,-24,-13,-14,-15,-2,1,13,-29,12,-0.591,-1.148,-0.856,-0.934,-0.53,-0.323,0.459,0.67,1.054,-0.243,0.311,0.217,-0.4368
"73",2014,"PI","s749",13,9,9,9,9,11.2199993,11.0320721,9.0699482,8.19997406,7.62676859,7.63156414,8.38126373,10.2174997,11.185194,11.1549997,12.2237711,13.655283,9.92798581,12.3446846,10.4406732,7.819435597,-0.17,-0.18,-0.35,-0.5,-0.43,-0.08,-0.16,-0.18,0,0.33,0.16,-0.14,-0.141666667,126,142,-3,2,-10,-2,-17,-72,-34,-14,2,24,34,35,-12,93,-7,40,78,98,73,-24,-13,-14,-15,-2,1,13,-29,12,-0.591,-1.148,-0.856,-0.934,-0.53,-0.323,0.459,0.67,1.054,-0.243,0.311,0.217,-0.4368
"74",2014,"PI","s750",10,8,8,8,8,11.2199993,11.0320721,9.0699482,8.19997406,7.62676859,7.63156414,8.38126373,10.2174997,11.185194,11.1549997,12.2237711,13.655283,9.92798581,12.3446846,10.4406732,7.819435597,-0.17,-0.18,-0.35,-0.5,-0.43,-0.08,-0.16,-0.18,0,0.33,0.16,-0.14,-0.141666667,126,142,-3,2,-10,-2,-17,-72,-34,-14,2,24,34,35,-12,93,-7,40,78,98,73,-24,-13,-14,-15,-2,1,13,-29,12,-0.591,-1.148,-0.856,-0.934,-0.53,-0.323,0.459,0.67,1.054,-0.243,0.311,0.217,-0.4368
"75",2014,"PI","s751",10,9,9,8,8,11.2199993,11.0320721,9.0699482,8.19997406,7.62676859,7.63156414,8.38126373,10.2174997,11.185194,11.1549997,12.2237711,13.655283,9.92798581,12.3446846,10.4406732,7.819435597,-0.17,-0.18,-0.35,-0.5,-0.43,-0.08,-0.16,-0.18,0,0.33,0.16,-0.14,-0.141666667,126,142,-3,2,-10,-2,-17,-72,-34,-14,2,24,34,35,-12,93,-7,40,78,98,73,-24,-13,-14,-15,-2,1,13,-29,12,-0.591,-1.148,-0.856,-0.934,-0.53,-0.323,0.459,0.67,1.054,-0.243,0.311,0.217,-0.4368
"76",2015,"DI","Boathouse",15,7,5,4,4,15.3782682,15.559927,13.4326925,11.1527834,9.87934399,11.1699734,11.2666636,11.7277641,12.137166,12.5940914,15.972312,14.1263847,11.71053123,14.23092937,14.7902959,10.7340336,0.07,0.34,0.33,0.22,0.05,0.13,0.34,0.94,1.86,1.75,1.93,2.22,0.848333333,365,0,-1,-62,-49,-88,-49,-27,-18,-1,45,56,35,17,44,108,-4,-23,38,12,41,21,3,-1,28,30,2,-6,27,26,0.535,1.224,1.106,1.667,1.57,1.498,1.352,0.941,0.435,0.527,1.083,0.848,1.4386
"77",2015,"DI","Catwalk.Salmon",10,6,5,5,5,15.3782682,15.559927,13.4326925,11.1527834,9.87934399,11.1699734,11.2666636,11.7277641,12.137166,12.5940914,15.972312,14.1263847,11.71053123,14.23092937,14.7902959,10.7340336,0.07,0.34,0.33,0.22,0.05,0.13,0.34,0.94,1.86,1.75,1.93,2.22,0.848333333,365,0,-1,-62,-49,-88,-49,-27,-18,-1,45,56,35,17,44,108,-4,-23,38,12,41,21,3,-1,28,30,2,-6,27,26,0.535,1.224,1.106,1.667,1.57,1.498,1.352,0.941,0.435,0.527,1.083,0.848,1.4386
"78",2015,"DI","Catwalk.Willow",11,7,5,5,5,15.3782682,15.559927,13.4326925,11.1527834,9.87934399,11.1699734,11.2666636,11.7277641,12.137166,12.5940914,15.972312,14.1263847,11.71053123,14.23092937,14.7902959,10.7340336,0.07,0.34,0.33,0.22,0.05,0.13,0.34,0.94,1.86,1.75,1.93,2.22,0.848333333,365,0,-1,-62,-49,-88,-49,-27,-18,-1,45,56,35,17,44,108,-4,-23,38,12,41,21,3,-1,28,30,2,-6,27,26,0.535,1.224,1.106,1.667,1.57,1.498,1.352,0.941,0.435,0.527,1.083,0.848,1.4386
"79",2015,"DI","Grassy.Knoll",15,11,9,8,8,15.3782682,15.559927,13.4326925,11.1527834,9.87934399,11.1699734,11.2666636,11.7277641,12.137166,12.5940914,15.972312,14.1263847,11.71053123,14.23092937,14.7902959,10.7340336,0.07,0.34,0.33,0.22,0.05,0.13,0.34,0.94,1.86,1.75,1.93,2.22,0.848333333,365,0,-1,-62,-49,-88,-49,-27,-18,-1,45,56,35,17,44,108,-4,-23,38,12,41,21,3,-1,28,30,2,-6,27,26,0.535,1.224,1.106,1.667,1.57,1.498,1.352,0.941,0.435,0.527,1.083,0.848,1.4386
"80",2015,"DI","Salmon.Sequel",9,4,4,3,1,15.3782682,15.559927,13.4326925,11.1527834,9.87934399,11.1699734,11.2666636,11.7277641,12.137166,12.5940914,15.972312,14.1263847,11.71053123,14.23092937,14.7902959,10.7340336,0.07,0.34,0.33,0.22,0.05,0.13,0.34,0.94,1.86,1.75,1.93,2.22,0.848333333,365,0,-1,-62,-49,-88,-49,-27,-18,-1,45,56,35,17,44,108,-4,-23,38,12,41,21,3,-1,28,30,2,-6,27,26,0.535,1.224,1.106,1.667,1.57,1.498,1.352,0.941,0.435,0.527,1.083,0.848,1.4386
"81",2015,"DI","SW.Point",18,12,10,10,9,15.3782682,15.559927,13.4326925,11.1527834,9.87934399,11.1699734,11.2666636,11.7277641,12.137166,12.5940914,15.972312,14.1263847,11.71053123,14.23092937,14.7902959,10.7340336,0.07,0.34,0.33,0.22,0.05,0.13,0.34,0.94,1.86,1.75,1.93,2.22,0.848333333,365,0,-1,-62,-49,-88,-49,-27,-18,-1,45,56,35,17,44,108,-4,-23,38,12,41,21,3,-1,28,30,2,-6,27,26,0.535,1.224,1.106,1.667,1.57,1.498,1.352,0.941,0.435,0.527,1.083,0.848,1.4386
"82",2015,"DI","Willow.Gully",14,9,8,8,8,15.3782682,15.559927,13.4326925,11.1527834,9.87934399,11.1699734,11.2666636,11.7277641,12.137166,12.5940914,15.972312,14.1263847,11.71053123,14.23092937,14.7902959,10.7340336,0.07,0.34,0.33,0.22,0.05,0.13,0.34,0.94,1.86,1.75,1.93,2.22,0.848333333,365,0,-1,-62,-49,-88,-49,-27,-18,-1,45,56,35,17,44,108,-4,-23,38,12,41,21,3,-1,28,30,2,-6,27,26,0.535,1.224,1.106,1.667,1.57,1.498,1.352,0.941,0.435,0.527,1.083,0.848,1.4386
